department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won,avg_training_score,is_promoted
7,28,0,1,0,1,37,5,3,0,0,62,1
5,31,0,0,2,1,29,5,4,0,0,86,1
8,28,0,0,0,1,30,4.96073428,4,1,0,79,1
7,15,0,1,0,1,30,4.749793956,2,0,0,95,1
0,31,0,1,0,2,28,4.325145488,4,1,0,84,1
2,4,2,1,2,1,35,5,2,1,0,52,0
1,4,2,0,2,1,33,5,4,0,0,62,0
5,6,0,0,0,1,30,3,9,1,0,73,0
7,30,0,1,2,1,36,4,2,0,0,46,0
1,24,0,0,0,1,27,3,2,0,0,59,0
0,21,0,1,2,1,30,4.305540188,9,0,0,85,1
7,2,0,0,2,1,27,1,3,0,0,48,0
4,11,0,1,2,1,30,3,7,1,0,57,0
8,11,2,1,0,1,33,2,8,0,0,83,0
7,11,0,0,0,1,59,1,8,0,0,51,0
0,11,0,1,0,1,49,3,5,0,0,84,0
4,24,0,0,0,2,34,4,9,0,0,58,0
4,18,0,0,2,1,39,3.031937302,7,1,0,57,1
0,0,2,1,2,1,35,5,4,1,0,84,0
7,11,2,1,2,1,38,4,9,0,0,50,0
4,6,2,0,2,1,38,5,8,0,0,57,0
4,14,0,0,2,3,32,5,5,1,0,61,0
5,11,0,0,0,1,30,4.286098628,4,0,0,79,1
5,14,0,1,0,1,30,5,2,1,0,68,1
7,31,2,1,0,1,52,4,19,0,0,52,0
8,11,2,1,2,1,48,4,14,0,0,76,0
5,11,1,1,1,1,31,5,6,0,0,83,1
4,24,0,0,2,1,43,4,12,1,0,51,0
4,31,0,1,2,1,30,4.934887328,6,0,0,70,1
4,11,0,0,0,1,50,3,16,0,0,72,1
7,20,2,1,0,1,33,3.706542828,3,1,0,49,1
7,2,0,1,0,1,26,4.161332977,1,1,0,96,1
5,11,0,0,0,1,50,4.795104766,7,1,0,91,1
8,7,0,1,0,1,33,5,4,1,0,82,0
8,8,0,1,0,1,31,3,3,1,0,81,1
8,11,0,0,1,1,53,4,7,0,0,81,0
7,11,2,0,0,1,39,3,11,1,0,50,0
2,11,2,1,2,1,31,4,6,0,0,46,0
7,5,0,1,2,3,30,3,4,1,0,53,0
8,20,0,1,0,1,29,4.318540419,1,1,0,93,1
5,11,2,0,1,1,40,4.174976578,5,1,1,91,1
0,14,2,0,0,1,32,3,6,0,0,84,0
4,29,0,0,0,1,29,3,4,0,0,53,0
0,6,0,1,2,1,29,3,7,0,0,87,0
8,11,0,1,2,1,35,3,2,1,0,80,0
8,14,0,1,0,1,31,5,2,0,0,80,0
0,28,0,1,2,1,28,5,3,0,0,83,0
8,4,0,0,2,1,39,5,12,0,0,81,0
7,7,0,1,0,1,34,4,7,1,0,48,1
4,6,0,0,0,1,43,4.12836593,6,1,0,61,1
8,4,2,0,0,2,31,3,4,0,0,80,0
0,14,0,1,2,2,27,4.729374385,2,1,0,89,1
7,19,0,1,0,1,37,3,6,0,0,55,0
8,7,0,0,0,1,29,4.953993012,1,1,0,78,1
4,2,0,0,0,1,39,5,3,1,0,58,1
7,6,0,1,0,1,37,3,6,1,0,46,0
2,11,2,0,0,1,49,3.878238497,5,1,0,48,1
7,12,0,1,1,1,26,4.327659051,2,0,0,61,1
8,12,0,0,0,1,31,4.148557247,4,0,0,87,1
4,11,0,0,2,1,50,4.639958697,21,1,0,58,1
5,14,0,0,2,1,32,5,5,1,0,69,1
5,15,1,0,0,1,45,4.566647902,15,0,0,62,1
4,28,0,0,2,1,32,5,5,0,0,63,0
1,33,0,1,2,1,33,3,3,0,0,62,0
8,0,2,0,2,1,36,1,9,0,0,93,1
0,25,0,1,0,2,34,3,4,0,0,82,0
4,0,0,1,0,1,35,3,7,1,0,55,0
5,11,0,0,1,1,37,4,9,0,0,71,0
5,11,0,1,0,1,31,4,6,0,0,68,0
4,11,0,1,2,1,31,3,2,0,0,72,1
2,24,0,0,2,1,26,5,5,0,0,50,0
7,11,0,0,1,1,44,3.656261798,3,1,0,51,1
7,4,0,1,1,1,31,4.561666405,5,1,0,48,1
0,14,0,1,1,1,29,3,3,1,0,90,1
7,18,0,0,0,1,32,5,3,1,0,54,1
5,11,0,0,0,1,58,5,27,0,0,69,0
5,6,0,0,0,1,33,4.64347301,7,0,0,62,1
2,14,0,0,2,1,34,3,9,0,0,66,1
7,11,0,1,0,1,44,2.170424056,2,1,0,51,1
7,31,1,1,0,1,40,3.083550579,10,1,0,50,1
0,20,0,1,0,1,32,4,7,0,0,84,0
4,1,0,0,2,2,33,3,7,0,0,60,0
4,18,0,0,2,1,27,4,2,0,0,52,0
4,18,0,0,2,1,29,5,3,1,0,57,0
7,11,2,1,2,1,51,1,11,0,0,50,0
2,32,0,0,2,1,28,1,4,0,0,50,0
5,7,0,0,2,1,30,4,2,1,0,72,0
7,11,0,1,0,1,33,3,2,0,1,61,1
4,26,1,0,0,1,41,5,9,1,0,65,1
3,19,0,1,2,1,26,4.35165439,1,1,0,59,1
8,18,0,1,0,1,50,2,24,0,0,79,0
7,31,0,1,2,1,34,5,3,1,0,53,0
4,18,2,1,0,1,37,4,7,1,1,62,0
6,8,2,0,0,1,47,4.263087094,6,0,0,68,1
7,11,1,1,0,1,49,5,3,0,0,63,1
8,13,0,1,2,1,39,2,10,0,0,77,0
5,11,0,0,0,1,34,5,8,1,0,69,1
5,8,0,0,0,1,33,5,6,0,0,92,1
8,30,0,0,0,1,30,3,2,0,0,82,1
3,19,0,1,0,1,33,4.69529709,8,0,0,67,1
0,7,0,1,0,1,33,5,9,0,0,86,0
5,4,0,1,0,1,36,3,8,0,0,64,0
1,31,2,0,0,1,33,3,3,0,0,58,0
7,16,0,1,2,1,40,1,3,0,0,51,0
2,31,2,1,0,1,38,4.532807493,6,1,0,47,1
6,23,0,0,2,1,32,5,6,0,0,79,1
4,4,2,0,2,1,40,2.790678655,7,1,0,65,1
4,31,2,1,2,1,37,5,10,1,0,62,0
5,11,0,0,0,1,52,2,3,1,0,71,0
5,31,2,1,0,1,35,2.024488002,5,0,0,94,1
8,31,0,1,0,1,52,5,4,0,1,89,1
7,7,0,1,0,1,48,5,19,0,0,48,0
8,11,1,1,2,1,23,3.723121553,1,1,0,82,1
4,25,0,1,0,1,35,4,3,1,0,74,1
1,11,2,1,2,3,37,4,8,0,0,63,0
0,16,2,1,2,1,39,3.771173875,4,0,0,87,1
5,11,2,0,1,1,36,3,6,1,0,71,1
6,28,0,0,0,1,37,4.525137716,3,0,0,61,1
8,11,0,0,2,1,32,5,6,1,0,79,1
1,14,0,1,0,1,27,3,3,1,0,58,0
0,32,0,1,0,1,28,4,2,0,0,82,0
8,4,2,1,0,2,37,3,6,1,0,79,0
4,10,2,0,1,1,44,4.875236666,13,1,0,60,1
0,11,0,1,2,2,33,3.586901766,5,0,0,82,1
4,28,0,0,0,1,27,5,4,1,0,58,1
4,3,0,1,2,1,29,3,4,0,0,59,0
4,15,2,0,2,1,40,5,8,1,0,64,0
7,31,2,0,2,1,33,3.626730862,2,1,0,93,1
6,11,0,1,0,2,32,3,3,0,0,89,0
4,14,0,0,1,1,46,4.758674234,15,0,0,71,1
8,12,0,0,2,1,32,1,7,0,0,84,0
0,14,0,1,2,3,29,2,5,1,0,87,0
7,4,0,1,0,1,30,3,3,1,0,52,0
7,5,0,1,0,1,43,5,5,1,0,51,1
4,28,2,1,0,1,43,1,5,1,0,60,0
7,18,0,0,0,1,28,4,3,1,0,47,1
0,11,1,1,0,1,56,5,3,1,0,92,1
6,4,0,1,1,1,39,2.592862335,4,1,0,74,1
8,20,1,0,0,1,29,3.4974609,2,1,0,77,1
7,0,0,1,2,1,33,5,4,1,0,54,1
3,20,0,1,0,1,25,3.368157084,3,0,0,74,1
1,14,0,1,2,1,33,4.729521914,7,1,0,58,1
4,14,1,0,0,1,33,5,5,0,0,75,1
4,12,2,0,0,1,52,4.34684195,10,1,0,58,1
4,14,0,1,0,2,30,4.515623713,3,0,0,69,1
8,18,0,0,2,2,34,4,4,1,0,78,0
0,14,2,1,2,1,32,2,5,0,0,85,0
7,11,0,1,0,1,36,4.758457163,5,1,0,46,1
3,11,0,1,0,1,40,4,5,0,0,56,0
8,14,0,0,2,2,29,2,6,1,0,81,0
5,18,2,0,0,1,60,5,30,0,0,68,0
4,14,1,0,0,2,34,5,7,0,0,73,1
8,32,0,1,0,1,26,1,2,0,0,78,0
8,3,0,1,2,1,27,3,3,0,0,87,1
0,11,0,1,2,1,42,1,11,0,0,82,0
7,11,1,1,1,1,34,4.76877574,3,1,0,48,1
4,11,1,1,0,1,38,3.05485112,5,0,0,78,1
7,11,2,0,0,1,50,2,17,0,0,82,1
8,18,0,1,0,1,33,3,5,0,0,83,0
8,28,2,1,0,1,33,3,4,0,0,82,0
3,29,0,1,0,1,30,3,2,0,0,61,0
4,11,0,1,0,1,39,3.938206881,3,0,0,74,1
7,2,0,1,2,1,32,4,6,0,0,51,0
5,18,0,0,0,1,35,5,7,0,0,70,0
5,11,0,0,0,1,33,2.202725388,2,0,0,68,1
0,16,2,1,0,1,35,3,4,0,0,86,1
7,15,2,1,2,1,34,5,4,1,0,52,0
4,11,0,0,2,1,32,4,5,1,0,58,1
7,17,1,1,0,1,36,4,7,1,0,52,1
4,18,2,1,0,1,36,2,8,0,0,61,0
4,19,0,0,0,1,45,5,16,1,0,60,0
7,11,0,1,2,1,34,2.779133142,9,1,0,50,1
7,4,0,1,1,1,28,5,4,1,0,44,1
2,6,0,1,2,1,44,2,6,0,0,52,0
5,10,0,1,0,1,46,2,13,0,0,70,0
7,29,1,1,2,1,31,2.664318311,2,0,0,62,1
0,11,0,1,2,1,32,4,9,0,0,82,0
1,23,0,1,0,1,29,4.910399557,2,1,0,60,1
7,20,1,1,0,1,36,3.061761133,3,0,0,64,1
8,31,0,0,0,1,32,3.069974857,6,0,0,80,1
5,2,0,1,0,1,32,3.795260071,8,0,1,96,1
8,16,0,1,2,1,27,1,2,0,0,74,0
4,11,0,0,0,1,30,4,5,1,0,79,1
4,6,0,0,2,1,36,3.575073202,8,1,0,56,1
4,11,0,1,2,1,31,5,4,0,0,58,0
7,7,0,1,2,1,29,5,4,1,0,49,1
3,28,0,1,0,1,29,5,3,0,0,59,0
4,3,2,1,0,1,44,5,12,1,0,66,0
8,11,0,0,0,1,30,5,4,0,0,91,1
5,11,2,0,2,1,48,2,7,1,0,65,0
8,17,0,1,2,3,31,4.872749422,5,0,0,92,1
8,20,0,1,0,1,32,3,5,0,0,75,0
0,17,2,1,2,1,40,4.685193664,4,0,0,89,1
7,20,0,1,0,1,35,5,5,0,0,51,0
1,11,0,1,0,1,25,1.829299787,3,0,0,68,1
4,32,2,1,0,1,36,3,10,1,0,62,0
5,7,0,0,1,1,31,5,8,1,0,71,1
5,31,2,1,2,1,44,3,4,1,0,73,0
7,25,0,1,0,1,41,3,8,0,0,49,0
7,22,2,0,0,1,33,5,3,0,0,51,0
4,15,0,0,0,2,32,4,7,1,0,57,0
0,21,0,1,0,1,33,3,2,1,1,87,0
0,0,0,1,2,2,28,1,2,0,0,83,0
5,7,0,0,0,1,32,5,4,1,0,70,0
4,11,0,0,0,1,36,5,4,0,0,73,1
8,1,0,0,1,1,30,5,5,0,0,80,1
4,11,0,1,2,1,37,5,8,0,0,62,0
4,11,0,1,0,1,55,2,5,1,0,63,0
7,5,1,1,2,1,35,4.947733953,9,1,0,49,1
8,11,2,0,0,1,42,3,12,0,0,79,1
4,31,2,0,2,1,46,3,2,0,0,60,0
7,0,0,1,2,1,29,5,3,1,0,47,0
4,18,0,1,0,1,27,5,4,0,0,59,0
8,8,2,1,1,1,42,3,12,0,0,79,1
7,20,2,1,0,2,35,4,3,0,1,50,0
8,31,0,1,2,1,29,5,2,1,0,77,0
0,11,2,1,0,1,49,3,11,0,0,84,0
0,31,2,1,0,1,32,4,3,0,0,86,0
0,31,0,1,1,1,31,4.760265119,7,1,0,82,1
7,6,0,1,2,1,30,5,5,1,0,47,0
4,11,0,0,2,1,37,3.315572041,9,0,0,72,1
7,15,1,0,2,1,36,4.266564305,7,1,0,48,1
7,23,0,1,0,1,30,2,5,0,0,62,1
4,28,0,1,0,1,29,4.757882025,5,1,0,62,1
5,4,0,0,1,1,33,3.529984857,2,1,0,68,1
2,20,0,1,2,1,35,4,2,1,0,62,1
5,11,0,1,0,5,45,3,6,0,0,68,0
3,14,0,1,0,1,29,3.496819741,2,1,0,59,1
7,11,0,1,2,1,29,3,4,1,0,54,0
8,4,2,0,0,2,37,3.300401007,3,1,0,83,1
7,14,0,1,2,1,33,4.611157764,6,1,0,45,1
7,14,2,1,2,1,47,5,15,0,0,54,0
6,11,2,1,0,2,39,5,6,0,0,95,1
8,24,2,1,0,1,35,3,2,1,0,97,1
3,14,0,0,2,1,29,5,3,1,0,60,1
7,31,2,1,0,1,51,4,7,0,0,52,0
5,11,0,0,0,6,49,5,7,1,0,70,0
4,11,0,1,0,1,42,3,10,0,0,62,0
7,18,1,1,2,1,34,5,3,0,0,64,1
0,14,0,0,0,1,31,5,3,1,0,83,1
7,14,0,0,2,1,25,2,4,0,0,53,0
7,5,0,1,0,1,50,3.588052964,8,1,0,46,1
7,25,0,1,2,1,34,3,2,0,0,50,0
5,8,0,0,0,1,40,4,6,0,0,66,0
0,20,0,1,2,1,33,5,4,0,0,98,1
5,29,0,1,2,1,41,4,11,0,0,69,0
8,2,0,1,2,1,30,1,2,0,0,78,0
5,2,2,1,2,1,37,5,7,1,0,69,0
3,4,0,1,0,1,29,3.176313519,3,1,0,60,1
7,1,0,1,0,1,29,4.065272188,2,0,0,98,1
8,30,0,1,0,1,45,3.923985473,5,0,0,80,1
5,14,0,1,0,2,34,4,3,1,0,69,0
8,6,2,0,2,1,38,5,4,1,0,83,0
7,10,0,1,0,1,31,4,5,0,0,51,0
0,14,0,0,2,1,28,5,4,0,0,89,1
7,31,2,0,2,1,35,4.697864339,4,0,0,93,1
8,11,0,0,0,1,50,3,6,0,0,82,0
0,1,0,1,1,1,29,5,5,1,0,81,1
1,24,0,1,0,1,29,3,6,0,0,57,0
7,10,0,1,2,2,28,3,7,1,0,51,0
5,16,2,0,2,2,33,3,7,0,0,68,0
8,11,0,0,1,1,36,3,10,0,0,78,0
1,12,0,0,2,1,31,4.778503836,3,1,0,61,1
7,4,1,1,0,1,33,3.029255398,3,1,0,49,1
5,10,2,0,0,1,52,2.181883576,12,1,0,70,1
7,31,0,1,0,1,27,4.1470446,2,1,0,52,1
4,14,0,0,2,1,37,5,10,1,0,60,0
0,20,0,1,2,1,30,4.379400308,7,0,0,86,1
4,20,0,1,2,1,30,4,6,0,0,57,0
6,15,0,1,0,1,31,2,6,1,0,82,0
8,13,2,1,2,2,35,4,3,1,0,82,1
4,10,2,0,0,1,39,5,11,1,0,55,1
7,4,0,1,0,1,43,5,5,1,0,52,1
4,25,0,0,2,1,32,4.728084958,5,1,0,68,1
5,3,0,0,0,1,26,5,4,1,0,94,1
4,11,0,0,2,1,52,5,6,1,0,61,0
8,14,0,1,0,1,29,3,3,0,0,82,1
1,1,2,1,0,1,35,5,2,1,0,62,0
7,5,0,1,0,1,31,3,3,0,0,62,1
4,21,2,0,0,1,37,2,7,0,0,63,0
4,7,2,0,0,1,37,3,7,1,0,58,0
7,9,0,0,0,1,31,4.521437467,6,0,0,63,1
7,33,0,1,2,1,39,1,8,0,0,50,0
7,23,0,1,2,1,28,3,4,1,0,47,1
2,11,2,0,0,1,41,5,6,1,0,49,0
4,14,0,0,2,1,38,5,10,0,0,65,0
4,6,2,0,2,1,39,3,10,0,0,61,0
0,14,0,1,2,1,37,3.98279406,3,1,0,84,1
6,14,0,1,0,1,27,3,2,1,0,99,1
1,11,0,1,0,1,45,3,13,0,0,63,0
7,31,0,1,0,1,52,3,9,1,0,51,1
8,31,0,0,1,1,29,5,6,0,0,94,1
4,23,0,1,2,2,32,4,2,0,0,59,0
7,31,0,0,0,2,40,3.946034808,9,0,0,63,1
5,14,0,1,0,1,29,4.780323717,3,0,0,85,1
7,11,0,1,0,2,38,1,4,0,0,50,0
4,30,0,1,0,2,28,5,3,1,0,54,0
7,4,0,1,2,1,25,1,1,0,0,47,0
4,6,0,0,0,1,33,4,4,1,0,56,0
7,28,2,0,1,1,33,3.375513968,3,1,0,50,1
4,4,0,1,0,2,37,5,8,0,0,67,1
7,9,0,1,0,2,36,4,8,1,0,42,1
7,26,2,1,0,1,53,2.521506318,18,0,0,89,1
7,4,0,1,0,1,37,1.403672448,4,0,0,88,1
5,11,2,0,2,1,38,4.929772285,7,1,0,72,1
5,11,2,0,0,1,35,5,3,0,0,78,1
7,11,0,0,2,1,34,2,8,1,0,49,1
4,10,0,1,2,2,33,5,2,1,0,62,0
4,27,0,1,2,1,31,4.1869104,7,0,0,98,1
0,20,2,1,0,2,33,5,6,1,0,83,1
4,14,2,1,2,1,40,3,3,1,0,60,0
4,18,2,0,0,1,33,5,3,1,0,56,1
0,21,2,1,2,2,37,4,7,1,0,89,0
8,11,2,0,0,2,31,4,7,1,0,81,0
4,5,0,0,0,1,30,5,6,0,0,85,1
7,18,0,1,0,1,52,4.69397461,10,1,0,52,1
7,0,2,1,0,1,41,4,11,1,0,58,1
7,14,2,1,0,1,40,1,9,0,0,49,0
8,31,0,1,0,1,34,3,10,1,0,74,0
5,14,2,1,0,1,36,4,7,1,0,67,0
7,5,0,1,0,1,37,5,5,0,0,51,0
7,21,2,1,0,1,34,3,3,0,0,63,1
6,11,0,0,0,1,56,3.793080679,4,0,0,83,1
8,7,0,1,2,1,32,4,5,1,0,79,0
5,11,0,0,0,1,50,5,5,0,0,68,0
1,21,0,1,0,1,28,3,3,0,0,64,0
4,14,2,0,0,1,29,3,4,0,0,58,0
8,11,2,0,2,1,34,4,6,1,0,85,0
4,14,0,1,2,1,33,5,9,1,0,59,1
4,20,2,1,2,1,32,5,6,1,0,60,0
8,15,2,0,0,1,33,4,2,1,0,82,1
7,11,0,1,0,1,45,5,7,1,0,48,0
7,21,2,1,2,1,35,4,10,0,0,49,0
0,12,0,1,0,1,28,5,2,1,0,85,1
4,5,0,1,0,2,37,5,3,1,0,57,1
0,6,0,1,0,1,34,3,3,0,0,87,0
5,28,2,0,2,1,32,2,9,0,0,71,0
7,11,2,0,0,1,36,3.938128424,6,0,0,63,1
4,4,0,1,0,1,28,3.826572684,3,1,0,59,1
4,13,0,1,0,1,32,3,7,0,0,61,0
4,28,2,0,2,1,38,3.08827428,4,0,0,72,1
4,5,0,0,2,1,40,3.026292479,3,1,0,69,1
4,2,1,0,0,1,32,2.411659569,4,0,0,64,1
8,21,0,0,0,1,29,4.920985908,2,1,0,93,1
4,30,0,1,2,1,32,3,4,1,0,55,1
7,11,2,0,0,1,39,4,10,0,0,48,0
5,11,0,0,1,1,32,3,5,0,0,80,1
8,14,0,0,0,1,29,4.525817805,5,0,0,90,1
2,14,0,1,1,1,28,5,2,1,0,61,1
8,11,2,0,0,1,53,3,9,0,0,80,0
4,28,2,0,1,1,42,3,8,1,0,61,1
7,11,0,0,0,1,34,4.29191299,7,1,0,53,1
5,3,2,1,0,1,37,3,7,0,0,70,0
4,30,1,0,2,1,39,4.122661608,4,1,0,61,1
8,21,2,1,2,1,40,2,7,1,0,81,0
4,24,0,1,0,1,32,3.085880648,4,1,0,60,1
7,5,0,1,1,1,30,4.053977881,4,0,0,92,1
4,28,0,0,0,1,36,2.316099854,9,1,0,59,1
7,14,0,0,2,1,26,4.201395755,3,0,0,96,1
0,11,0,1,0,1,48,4,8,0,0,85,0
7,23,0,1,0,2,30,1,3,0,0,50,0
6,11,2,1,2,1,42,5,12,1,0,86,0
0,0,0,1,0,1,31,4.276326344,4,1,0,89,1
4,25,0,0,2,1,31,5,4,0,0,67,1
7,31,0,0,2,1,35,5,3,1,0,50,1
8,18,0,1,0,1,26,5,4,1,0,78,1
0,14,0,0,2,1,27,2.517070184,4,1,0,84,1
3,10,0,0,0,1,35,3.701980784,7,0,0,97,1
4,5,0,1,0,1,34,5,9,1,0,59,1
5,15,0,0,0,3,35,3,5,0,0,67,0
7,30,0,1,0,1,28,5,3,0,0,54,0
7,11,0,1,2,1,37,4.412162055,10,1,0,90,1
2,15,0,1,0,1,29,1,4,0,0,49,0
2,23,0,1,0,2,32,5,2,1,0,94,1
5,8,0,0,0,1,33,3,8,1,0,74,1
7,31,0,1,0,1,33,4.401000091,7,1,0,46,1
7,6,0,1,1,1,37,4,5,0,0,50,0
0,31,0,0,2,1,29,4.286855433,3,0,0,90,1
4,14,0,0,1,1,33,3,3,1,0,57,1
0,24,2,1,0,3,35,3,3,1,0,82,0
0,14,0,1,1,1,26,4.794447883,1,1,0,82,1
4,6,0,1,2,1,47,5,6,1,0,59,0
5,11,0,0,1,1,38,5,2,1,0,68,1
5,11,2,0,2,1,38,5,7,1,0,72,1
4,10,0,0,0,1,30,4,4,0,0,63,0
4,6,0,1,2,1,40,5,2,1,0,61,0
4,6,2,1,0,1,46,4,16,0,0,59,0
4,6,0,1,2,1,31,5,6,0,0,58,0
7,11,1,0,2,1,30,4.854488264,4,1,0,48,1
7,18,2,1,2,1,33,5,5,1,0,94,1
4,18,0,0,0,1,27,5,2,1,0,56,0
7,14,0,1,1,1,29,4.603293909,3,0,0,57,1
7,14,2,1,0,1,50,4.853672087,3,0,0,83,1
5,11,0,0,0,1,32,4.000271029,3,0,0,81,1
7,1,0,1,0,1,27,4.120794351,4,0,0,63,1
7,24,0,1,0,2,39,5,8,1,0,46,0
5,14,0,0,2,1,26,4.834982459,3,0,0,98,1
3,14,0,1,2,1,38,3,9,0,0,62,0
7,0,0,1,0,1,31,2.481321054,2,1,0,48,1
0,33,2,1,0,1,30,2,7,1,0,85,0
7,31,1,1,2,1,41,4.741607248,10,1,0,53,1
0,31,0,1,0,2,31,5,5,0,0,85,0
0,20,0,1,0,1,28,3.446053433,2,0,0,85,1
8,4,2,1,0,1,54,1,4,0,0,78,0
6,14,0,1,1,2,29,5,3,0,0,81,0
7,4,2,0,2,1,40,3.061181954,5,1,0,50,1
8,8,0,0,1,1,30,5,6,1,0,80,1
1,14,2,0,2,1,33,4,2,1,0,62,1
4,2,0,1,0,1,42,4,13,0,0,57,0
8,28,0,0,0,1,26,3.69906513,2,1,0,80,1
7,11,0,0,1,1,32,3,3,0,0,50,0
8,11,0,0,0,2,33,5,3,1,0,81,0
4,11,0,1,0,2,32,4,5,1,0,56,0
7,11,2,0,0,1,32,5,3,1,0,47,0
1,15,0,1,2,1,36,5,3,1,0,60,0
6,11,0,1,0,2,35,4,7,1,0,83,0
8,7,0,0,0,1,30,3.294974858,3,1,0,81,1
0,14,0,1,0,1,44,5,3,1,0,78,0
4,14,2,1,0,1,37,4.455186392,10,1,0,57,1
5,1,0,0,0,1,34,3,10,0,0,70,0
4,11,2,0,2,1,48,3.081403308,7,1,0,57,1
4,25,0,0,2,1,38,3.523174564,6,1,0,56,1
7,3,0,1,0,1,39,4.161872583,11,0,0,62,1
4,16,0,0,0,1,34,3,10,0,0,61,0
3,11,0,0,0,1,38,4,7,0,0,60,0
0,28,0,1,0,1,29,2.962662564,4,0,0,86,1
7,6,0,0,0,2,31,1.480375911,7,1,0,45,1
8,7,2,0,0,1,40,4,11,1,0,78,0
0,25,0,1,0,1,27,1,2,0,0,84,0
8,11,0,1,2,1,34,3,9,0,0,85,0
4,24,0,1,0,1,30,3.377843328,3,1,0,60,1
5,12,2,1,2,1,40,1,7,0,0,69,0
7,11,2,0,2,1,56,2,12,0,0,49,0
7,11,0,0,0,1,34,4.557975679,5,0,0,60,1
4,12,2,0,0,1,37,5,9,0,0,94,1
4,11,0,1,0,1,60,4.296995896,8,0,0,61,1
6,17,0,0,0,1,30,1.553630759,2,0,0,85,1
7,4,0,0,2,1,28,3,4,0,0,50,0
5,11,0,0,0,1,37,3.562032129,9,0,0,83,1
7,31,1,0,0,1,34,3,5,1,0,47,1
0,28,0,1,2,1,33,5,7,0,0,84,0
7,19,0,0,0,1,36,1,7,0,0,44,0
8,31,2,1,0,1,57,3,25,0,0,79,0
7,14,0,0,1,1,28,5,4,0,0,59,0
8,16,2,1,0,3,34,5,7,1,0,82,0
5,14,0,0,2,1,28,2.487672637,7,0,0,86,1
8,26,2,1,0,1,57,4,26,0,0,80,0
7,2,2,1,0,1,34,4,8,0,0,48,0
0,17,0,1,0,1,30,3,6,1,0,84,1
4,18,0,0,0,1,43,4,15,0,0,60,0
7,4,0,1,0,3,31,2,6,0,0,49,0
4,14,0,0,0,1,38,4.711032536,8,1,0,56,1
4,14,0,0,0,2,29,4.808456182,5,0,1,86,1
1,28,2,0,0,2,34,3,2,1,0,59,0
8,19,0,0,0,2,33,3,7,0,0,79,0
5,28,2,1,0,1,39,3,9,0,0,67,0
0,14,2,1,0,1,45,3,7,0,0,89,0
7,12,0,1,0,1,35,4.412092068,9,1,0,51,1
8,11,2,1,0,1,43,4.48597633,12,0,0,77,1
4,11,1,0,2,1,47,3.704567545,17,0,0,85,1
4,11,1,0,0,1,40,5,3,0,0,83,1
7,11,0,0,0,1,31,4.072284505,5,1,0,49,1
1,7,0,1,0,1,35,3,7,1,0,60,0
5,11,0,0,1,1,38,5,9,0,0,66,1
7,4,2,1,0,2,36,1,5,0,0,47,0
0,31,0,0,0,1,33,3.818166025,6,0,0,82,1
4,4,0,0,0,1,38,5,9,1,0,61,1
5,28,0,0,0,1,36,5,4,0,0,63,1
4,31,1,1,2,2,47,2.285751906,17,0,0,74,1
7,11,2,1,2,1,36,5,5,1,0,49,0
5,1,2,0,2,1,32,5,5,0,0,92,1
4,11,0,1,0,1,49,1,17,0,0,56,0
7,18,0,1,2,1,30,3.29960043,6,1,0,48,1
2,9,0,0,0,1,58,4.252231032,31,1,0,85,1
8,14,0,1,0,4,26,5,3,1,0,79,0
4,5,0,0,0,1,34,3.39478287,9,1,0,59,1
5,24,0,0,2,1,28,3,2,0,0,69,0
7,19,0,0,2,1,28,3.47887544,3,0,0,59,1
4,11,0,0,0,1,32,4.809039136,7,0,0,76,1
8,26,0,0,0,1,32,3,5,0,0,80,0
0,29,0,1,0,1,29,5,3,1,0,80,0
7,0,0,1,0,1,33,1.048389765,10,0,0,82,1
5,1,0,0,0,1,31,3,5,0,0,69,0
7,2,0,1,2,1,28,3,2,1,0,46,1
2,14,0,0,2,1,35,3,10,0,0,66,1
4,19,0,1,1,1,36,3.561128367,2,1,0,62,1
4,28,0,1,0,1,38,5,11,1,0,62,1
7,24,0,1,0,1,49,4,6,1,0,89,1
1,11,1,0,1,1,21,4.579105307,2,0,0,71,1
4,14,1,0,0,1,34,5,2,1,0,60,1
8,11,2,0,2,1,33,4,7,0,0,82,0
5,32,2,0,2,1,44,5,2,1,0,70,1
7,14,0,1,0,1,28,3.300730661,4,0,0,58,1
7,6,2,1,2,1,38,1,10,0,0,50,0
4,24,0,1,0,1,28,4.269597069,3,0,0,59,1
5,14,0,1,2,1,26,3,4,0,0,71,0
7,31,0,1,2,2,30,4,6,1,0,46,1
7,20,0,1,2,1,28,3.655365685,5,1,0,42,1
8,11,2,1,2,1,44,3,5,1,0,81,0
4,18,0,0,1,1,29,5,4,1,0,61,1
7,29,0,0,1,1,33,5,5,0,0,93,1
7,17,0,0,0,1,25,3.586405019,2,1,0,48,1
5,4,0,0,0,1,30,4.061302702,7,0,0,82,1
8,30,0,1,0,1,33,3.260167505,4,0,0,91,1
7,4,2,0,2,1,40,3.039462436,5,1,0,50,1
4,19,0,0,2,1,39,4,11,1,0,57,0
2,28,2,0,1,1,36,4.172092061,9,1,0,98,1
7,11,0,0,2,1,51,3,6,0,0,49,0
3,25,0,0,2,1,34,4.661587397,4,1,0,60,1
0,21,0,0,0,1,31,5,5,1,0,86,0
4,7,2,1,0,1,32,3,5,0,0,60,0
